"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019"
608,"PHL","Philippines",0.0627453181140516,0.0576073269835198,0.0473239154706908,0.0383570656316168,0.0256302258199075,0.0172841738796308,0.0126462247220709,0.00181201936632447,0.00235754031372992,0.00546460759823342,0.00663426135138456,0.014609862442251,0.0197425841884664,0.0257471114818368,0.0332740972580923,0.0425347961105615,0.0539910626156603,0.0582519747882289,0.0644105143964953,0.0706872478914038,0.071616495785805
616,"POL","Poland",-0.0240038399710627,-0.0304691795991411,-0.0332495605865898,-0.0371413217239627,-0.0341181048544552,-0.0346010859924052,-0.0287481382086648,-0.0114928919585717,-0.000486644703857845,0.00394337787212562,0.00347278267203488,0.00391902865868654,0.00455632167671305,0.000419956083722806,-0.00171641682387859,-0.00892311189728225,-0.01788954094677,-0.0129852414609941,-0.00627851915581912,9.16129818082645e-05,-0.00338704828663071
620,"PRT","Portugal",0.0367438901842689,0.0374118141192907,0.035770976443118,0.0397709419425658,0.033564155091397,0.0270852437550786,0.0249546598583752,0.013053394417363,0.00111865629807717,-0.0128973949473966,-0.0199510368870283,-0.0368747564000624,-0.0502788522624827,-0.0380532046393932,-0.0279646965030853,-0.0155264135963163,-0.00620392163967323,-0.00351163152058106,-0.00191123745008602,-0.000924057999528322,0.00162633160103121
634,"QAT","Qatar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0530052318738772,0.0581000912434306,0.0702818370697205,0.0830161599913974,0.0821615518184051,0.0866516335854757,0.0816419419615608,0.0792666174747201,0.067025313318966,0.0444981946189029,0.0265930801848475
178,"COG","Republic of Congo",0.0629796792244892,0.0608801567393311,0.0536356008542413,0.0209769805017885,-0.000522351791061805,-0.014538565345209,-0.0241886909306172,-0.00742120549426249,0.00791717838122108,0.0100566554478725,0.0212880924921202,0.0407162451057268,0.0531331246365097,0.0360290675106978,0.0374708075918557,0.0300054884191014,0.0304113035510667,0.0354753565709218,0.0265513911256705,0.0202928599908321,0.00942449300992365
642,"ROU","Romania",-0.0374229969712038,-0.0483206156462457,-0.0530670281973158,-0.0438970405465629,-0.0309539133773391,-0.0249602070529106,-0.0181404775472988,-0.00132817648313768,0.00970431613331946,0.0104406943325892,-0.00504720879251124,-0.02603847982547,-0.0343128644966919,-0.0424601106573171,-0.055596245393214,-0.069077309446729,-0.0718532820671829,-0.0627350817496165,-0.0419932791040838,-0.0242884817826364,-0.0173311407976168
643,"RUS","Russia",-0.00167769227939043,-0.00502966112810929,-0.0071409280105846,-0.00711726576931579,-0.00170139024744644,0.00316020491875069,0.00812633321589384,0.0126695973423481,0.0127158764952016,0.0113397124611689,0.00640522704124047,0.0045091190826656,0.00535833435955912,0.00488466561938639,0.00377972622591383,0.00270558978628355,0.00174300643088632,0.0029391865208972,0.00327717897463864,0.00618403537927148,0.00348108832324812
646,"RWA","Rwanda",-0.000120154234797502,0.0103516322503632,0.0139227879260986,0.0173391869317581,0.0188396673188809,0.0171134575348377,0.012689805795371,0.00793766676528396,0.00669443907584144,0.00354438246420741,0.0053100236290573,0.00920690640466915,0.018726232776866,0.03134422365321,0.0434850815440004,0.0538561997609159,0.0659618253024894,0.0773615105513732,0.0846490055439832,0.0850252029848151,0.0797158328187044
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",0.0494487123019061,0.0554458903013528,0.0566300768791204,0.0607139252726143,0.0591869099371702,0.0594961707422399,0.0523538181447503,0.0430322903212874,0.0379996543536125,0.0310696505761814,0.0261959028088947,0.021003764767284,0.0167569243899865,0.014434066996573,0.0118204300272358,0.0145380320111741,0.0120091728177358,0.00966480907190936,0.0118808465772058,0.0140565496160121,0.0183719856267408
