"code","iso","country","GHP.raw.1750","GHP.raw.1751","GHP.raw.1752","GHP.raw.1753","GHP.raw.1754","GHP.raw.1755","GHP.raw.1756","GHP.raw.1757","GHP.raw.1758","GHP.raw.1759","GHP.raw.1760","GHP.raw.1761","GHP.raw.1762","GHP.raw.1763","GHP.raw.1764","GHP.raw.1765","GHP.raw.1766","GHP.raw.1767","GHP.raw.1768","GHP.raw.1769","GHP.raw.1770","GHP.raw.1771","GHP.raw.1772","GHP.raw.1773","GHP.raw.1774","GHP.raw.1775","GHP.raw.1776","GHP.raw.1777","GHP.raw.1778","GHP.raw.1779","GHP.raw.1780","GHP.raw.1781","GHP.raw.1782","GHP.raw.1783","GHP.raw.1784","GHP.raw.1785","GHP.raw.1786","GHP.raw.1787","GHP.raw.1788","GHP.raw.1789","GHP.raw.1790","GHP.raw.1791","GHP.raw.1792","GHP.raw.1793","GHP.raw.1794","GHP.raw.1795","GHP.raw.1796","GHP.raw.1797","GHP.raw.1798","GHP.raw.1799","GHP.raw.1800","GHP.raw.1801","GHP.raw.1802","GHP.raw.1803","GHP.raw.1804","GHP.raw.1805","GHP.raw.1806","GHP.raw.1807","GHP.raw.1808","GHP.raw.1809","GHP.raw.1810","GHP.raw.1811","GHP.raw.1812","GHP.raw.1813","GHP.raw.1814","GHP.raw.1815","GHP.raw.1816","GHP.raw.1817","GHP.raw.1818","GHP.raw.1819","GHP.raw.1820","GHP.raw.1821","GHP.raw.1822","GHP.raw.1823","GHP.raw.1824","GHP.raw.1825","GHP.raw.1826","GHP.raw.1827","GHP.raw.1828","GHP.raw.1829","GHP.raw.1830","GHP.raw.1831","GHP.raw.1832","GHP.raw.1833","GHP.raw.1834","GHP.raw.1835","GHP.raw.1836","GHP.raw.1837","GHP.raw.1838","GHP.raw.1839","GHP.raw.1840","GHP.raw.1841","GHP.raw.1842","GHP.raw.1843","GHP.raw.1844","GHP.raw.1845","GHP.raw.1846","GHP.raw.1847","GHP.raw.1848","GHP.raw.1849","GHP.raw.1850","GHP.raw.1851","GHP.raw.1852","GHP.raw.1853","GHP.raw.1854","GHP.raw.1855","GHP.raw.1856","GHP.raw.1857","GHP.raw.1858","GHP.raw.1859","GHP.raw.1860","GHP.raw.1861","GHP.raw.1862","GHP.raw.1863","GHP.raw.1864","GHP.raw.1865","GHP.raw.1866","GHP.raw.1867","GHP.raw.1868","GHP.raw.1869","GHP.raw.1870","GHP.raw.1871","GHP.raw.1872","GHP.raw.1873","GHP.raw.1874","GHP.raw.1875","GHP.raw.1876","GHP.raw.1877","GHP.raw.1878","GHP.raw.1879","GHP.raw.1880","GHP.raw.1881","GHP.raw.1882","GHP.raw.1883","GHP.raw.1884","GHP.raw.1885","GHP.raw.1886","GHP.raw.1887","GHP.raw.1888","GHP.raw.1889","GHP.raw.1890","GHP.raw.1891","GHP.raw.1892","GHP.raw.1893","GHP.raw.1894","GHP.raw.1895","GHP.raw.1896","GHP.raw.1897","GHP.raw.1898","GHP.raw.1899","GHP.raw.1900","GHP.raw.1901","GHP.raw.1902","GHP.raw.1903","GHP.raw.1904","GHP.raw.1905","GHP.raw.1906","GHP.raw.1907","GHP.raw.1908","GHP.raw.1909","GHP.raw.1910","GHP.raw.1911","GHP.raw.1912","GHP.raw.1913","GHP.raw.1914","GHP.raw.1915","GHP.raw.1916","GHP.raw.1917","GHP.raw.1918","GHP.raw.1919","GHP.raw.1920","GHP.raw.1921","GHP.raw.1922","GHP.raw.1923","GHP.raw.1924","GHP.raw.1925","GHP.raw.1926","GHP.raw.1927","GHP.raw.1928","GHP.raw.1929","GHP.raw.1930","GHP.raw.1931","GHP.raw.1932","GHP.raw.1933","GHP.raw.1934","GHP.raw.1935","GHP.raw.1936","GHP.raw.1937","GHP.raw.1938","GHP.raw.1939","GHP.raw.1940","GHP.raw.1941","GHP.raw.1942","GHP.raw.1943","GHP.raw.1944","GHP.raw.1945","GHP.raw.1946","GHP.raw.1947","GHP.raw.1948","GHP.raw.1949","GHP.raw.1950","GHP.raw.1951","GHP.raw.1952","GHP.raw.1953","GHP.raw.1954","GHP.raw.1955","GHP.raw.1956","GHP.raw.1957","GHP.raw.1958","GHP.raw.1959","GHP.raw.1960","GHP.raw.1961","GHP.raw.1962","GHP.raw.1963","GHP.raw.1964","GHP.raw.1965","GHP.raw.1966","GHP.raw.1967","GHP.raw.1968","GHP.raw.1969","GHP.raw.1970","GHP.raw.1971","GHP.raw.1972","GHP.raw.1973","GHP.raw.1974","GHP.raw.1975","GHP.raw.1976","GHP.raw.1977","GHP.raw.1978","GHP.raw.1979","GHP.raw.1980","GHP.raw.1981","GHP.raw.1982","GHP.raw.1983","GHP.raw.1984","GHP.raw.1985","GHP.raw.1986","GHP.raw.1987","GHP.raw.1988","GHP.raw.1989","GHP.raw.1990","GHP.raw.1991","GHP.raw.1992","GHP.raw.1993","GHP.raw.1994","GHP.raw.1995","GHP.raw.1996","GHP.raw.1997","GHP.raw.1998","GHP.raw.1999","GHP.raw.2000","GHP.raw.2001","GHP.raw.2002","GHP.raw.2003","GHP.raw.2004","GHP.raw.2005","GHP.raw.2006","GHP.raw.2007","GHP.raw.2008","GHP.raw.2009","GHP.raw.2010","GHP.raw.2011","GHP.raw.2012","GHP.raw.2013","GHP.raw.2014","GHP.raw.2015","GHP.raw.2016","GHP.raw.2017","GHP.raw.2018","GHP.raw.2019"
4,"AFG","Afghanistan",2459.42,2470.846,2479.825,2491.251,2499.957,2511.656,2520.362,2531.788,2540.767,2552.193,2561.172,2572.598,2584.024,2593.003,2604.429,2616.128,2627.554,2636.533,2647.959,2659.658,2668.364,2680.063,2691.489,2703.188,2714.614,2723.593,2735.019,2746.718,2758.144,2769.843,2781.269,2792.968,2804.667,2816.093,2827.792,2839.491,2850.917,2862.616,2874.315,2885.741,2894.72,2895.539,2923.285,2924.104,2952.123,2952.942,2980.688,2981.507,2982.326,3010.345,3010.891,3038.91,3039.729,3067.748,3068.567,3069.386,3097.405,3097.951,3125.97,3126.789,3154.808,3155.627,3156.446,3184.465,3185.284,3213.303,3214.122,3242.141,3242.96,3270.979,3271.798,3272.344,3300.363,3300.909,3328.928,3329.474,3330.293,3358.039,3358.858,3359.404,3387.423,3388.515,3416.807,3445.099,3446.464,3474.756,3503.048,3504.14,3532.432,3560.997,3562.089,3590.381,3618.946,3620.038,3648.603,3676.895,3678.26,3706.552,3735.117,3736.209,3759.86,3791.701,3823.269,3827.637,3858.932,3889.954,3920.43,3923.16,3952.817,3981.655,3982.474,4010.22,4037.693,4065.166,4092.639,4092.639,4120.112,4147.585,4175.058,4175.331,4203.077,4234.645,4271.4,4342.18,4388.49,4437.53,4486.57,4535.61,4581.92,4622.77,4658.16,4690.82,4720.75,4777.88,4810.54,4840.47,4894.87,4924.8,4954.73,4987.39,5060.9,5088.1,5145.23,5172.43,5202.36,5256.76,5286.69,5343.82,5373.75,5403.68,5460.81,5490.74,5520.67,5577.8,5610.46,5640.39,5700.25,5732.91,5765.57,5822.7,5855.36,5860.82,5836.35,5839.08,5844.54,5820.07,5825.53,5830.99,5836.45,5814.71,5822.9,5890.95,5972.65,6059.81,6182.36,6283.17,6383.98,6487.52,6585.6,6710.88,6800.77,6887.93,6999.56,7081.26,7190.16,7271.86,7407.96,7544.06,7682.89,7818.99,7960.55,8118.49,8330.93,8540.74,8794.13,9025.78,9290.09,9494.54,9768.67,9962.99,10345.94,10520.8,10762.71,10990.61,11251.17,11585.2,11929.43,12461.8,12786,13155.4,13473.5,13027.5,13535.2,13970.4,14451.8,15062.9,15662.8,16371.1,16729.6,15928.8,16723.6,16889.1,14409.34,15121.4,16275.5,17356.9,17477.7,17632.6,17300.8,17098.5,16764.6,16902.9,16978.7,16717.9,15912.1,15622.1,13636.72,13865.87,13892.74,13306.69,13152.87,13410.18,12441.58,12600.2,12748.12,13315.04,14465.3,15474.3,16312.9,17268.4,15484.6,13867.1,16674.3,17358.8,17113.1,18023.3,18471.5,19400.5,22874.7,26105.7,30099.2,34584.3,32602.7,30960,30923.7,29815.4,28904.3,28746.7,28727.2,32590.8
8,"ALB","Albania",433.5055,436.4439,436.6623,439.6007,439.8191,442.7575,442.9759,445.887,446.1054,449.0438,449.2622,452.2006,452.419,455.3574,455.5485,458.4869,458.7053,461.6437,461.8621,464.8005,465.0189,467.93,468.1484,471.0868,471.3052,474.2436,474.462,474.6804,477.6188,477.8099,480.7483,480.9667,483.9051,484.1235,486.98,487.253,490.246,490.519,493.239,493.512,496.505,496.778,499.771,499.771,502.764,503.037,506.03,506.03,509.023,509.296,512.289,512.562,515.282,515.555,518.548,518.821,521.814,521.814,524.807,525.08,528.073,528.073,531.066,531.339,531.612,534.605,534.605,537.598,537.871,540.864,541.137,543.857,544.13,544.403,547.123,547.396,547.669,547.669,550.662,550.935,551.208,554.201,559.914,562.907,565.9,568.893,571.886,574.879,577.872,581.138,586.851,589.844,592.837,595.83,598.823,601.816,607.802,610.795,613.788,616.781,619.774,628.48,634.739,640.998,646.984,652.97,661.676,667.662,673.648,679.361,687.794,693.507,699.22,707.38,713.093,718.806,724.246,732.679,738.119,746.552,752.265,760.971,768.049,778.393,786.563,797.453,808.616,819.506,827.403,837.474,846.999,852.985,861.964,870.67,879.376,888.082,894.068,902.501,911.207,919.913,934.079,938.69,943.574,948.731,956.881,962.584,968.833,978.075,984.87,992.484,1003.364,1011.797,1023.223,1031.929,1040.908,1052.334,1061.586,1073.285,1082.537,1091.789,1103.761,1114.105,1126.36,1140.253,1155.784,1169.414,1186.583,1201.578,1219.839,1235.107,1253.095,1267.2810445,1284.197165,1303.297343,1323.216559,1343.408794,1362.50903,1379.69825,1394.15742,1404.52154,1409.97159,1415.40155,1412.92445,1416.10631,1406.25814,1411.804947,1549.324757,1768.876582,1844.678438,1972.448341,2317.598305,2275.746311,2482.521328,2199.367356,1898.130392,1933.320434,2467.120482,3106.380535,2899.30059,3366.700646,2492.650702,2679.690761,2699.240827,2807.3909,2993.580981,3279.37107,3588.75116,4587.29127,4253.72138,4682.46149,5603.61162,5938.30176,6241.75192,5680.20211,5632.08232,6042.62255,6637.7828,6877.74307,7362.38335,7502.28366,8119.51398,8699.68435,10329.94481,9918.98533,9076.4959,9270.75651,9882.23715,10922.90778,12083.24841,13250.479,10968.45956,13153.0301,13453.7606,14043.9811,14012.1516,13980.5221,14329.3526,13749.8231,13605.4837,15438.9843,11331.9543,9775.8357,6931.4192,6997.754,7455.33,7474.5,7050.02,6256.88,6394.93,7653.71,7787.51,7924.52,8590.62,9114.57,8896.54,8988.89,8561.17,8368.77,8603.08,8460.63,8712.37,9291.92,9017.06,9281.42,10091.2,9082.89,9084.72,9919.22,9347.28,9563.07
12,"DZA","Algeria",699.443,702.436,705.429,708.422,711.688,714.681,717.674,717.947,720.94,724.206,727.199,730.192,733.185,736.451,739.444,742.437,742.71,745.976,748.969,751.962,754.955,758.221,761.214,764.207,767.2,767.746,770.739,773.732,776.725,779.718,782.984,785.977,788.97,791.963,792.509,795.502,798.495,801.488,804.754,807.747,810.74,813.733,814.279,817.272,820.265,823.258,826.524,829.517,832.51,835.503,838.769,839.042,842.035,845.028,848.021,851.287,854.28,857.273,860.266,863.532,863.805,866.798,869.791,873.057,876.05,879.043,882.036,885.302,885.575,888.568,891.561,906.253,923.665,938.084,952.776,969.915,984.607,999.299,1016.438,1031.13,1045.549,1060.241,1077.653,1092.072,1106.764,1123.903,1138.595,1153.287,1170.426,1185.118,1199.537,1214.229,1231.641,1246.06,1260.752,1277.891,1292.583,1307.275,1321.694,1339.106,1360.35,1375.588,1391.099,1406.337,1421.575,1436.54,1451.505,1466.197,1483.609,1500.475,1517.341,1531.214,1548.08,1564.673,1575.826,1589.699,1603.299,1617.172,1631.318,1645.191,1659.064,1674.302,1691.724,1711.057,1731.209,1752.453,1773.424,1794.395,1814.274,1833.061,1852.384,1870.615,1888.573,1906.258,1923.67,1941.082,1958.494,1975.906,1993.318,2011.003,2031.428,2046.939,2065.17,2080.681,2098.912,2117.143,2132.927,2151.431,2170.208,2185.992,2202.049,2220.826,2239.603,2258.653,2274.983,2294.033,2313.7144,2333.272,2353.49,2374.063,2391.965,2414.245,2438.689,2462.011,2489.328,2517.89,2588.84,2625.62,2673.13,2707.19,2731.71,2725.21000000039,2802.46000000145,2802.63000000301,2909.68000000491,2936.93000000697,2937.25000000904,2995.5700000109,3025.2200000125,3149.3100000136,3126.0800000139,3117.9600000136,3165.8900000128,3202.0900000115,3205.22000000998,3231.15000000831,3084.76000000665,3129.56000000511,3100.94000000385,4585.82000000299,4545.21000000268,4813.16000000273,5373.24000000288,5542.14000000312,5987.27000000344,6339.12000000381,6763.90000000424,6870.2300000047,7126.86000000518,7362.34000000567,27049.6900000062,28122.5600000067,26483.0000000073,29165.9300000079,29674.0100000086,32056.6300000094,33341.6500000102,35104.1300000111,31951.4600000121,36078.3000000131,39396.3700000142,40550.8900000154,38377.1400000169,35654.4600000185,35575.2900000203,39529.1000000224,47246.9400000246,45356.8900000269,45326.5300000295,50425.3800000321,53846.450000032,59168.788,80991.065,94563.82,84057.74,82755.39,95807.2,102470.9,127668.8,113047,128829,104857,99282.2,115388.7,136825.8,143173.6,148455.2,157725.7,157240.3,156782.5,156038,158178.3,162458.8,168521.6,171778,187254.4,191787.7,175752.4,192805.3,181296.2,186085.5,173112.8,173955.8,185670.1,180278,201193,199974.1,199607.3,204682.6,205512.9,208622.6,212443.4,228308.8,231073,247379.3,257346.8,262930.2,265889.6,276673.1,278723.4
20,"AND","Andorra",13.83012,13.86551,13.89817,13.93356,13.96622,13.99888,14.03427,14.06693,14.10232,14.13498,14.16764,14.23023,14.26289,14.29828,14.33094,14.36633,14.39899,14.43165,14.46704,14.4997,14.53509,14.59495,14.65754,14.7174,14.77999,14.81265,14.89971,14.9623,14.99496,15.05755,15.11741,15.2072,15.26706,15.35685,15.41671,15.5065,15.59356,15.65615,15.74321,15.8058,15.86566,15.95545,16.01531,16.0507,16.11056,16.17315,16.23301,16.2956,16.35546,16.41805,16.47791,16.5677,16.71189,16.74455,16.88874,16.9214,17.03839,17.12818,17.18804,17.25063,17.36762,17.56348,17.73487,17.87906,18.02052,18.19191,18.3905,18.53469,18.67615,18.82034,18.99173,19.13592,19.30731,19.4787,19.65282,19.79701,19.9412,20.16699,20.31391,20.4581,20.79269,20.90968,21.0566,21.20079,21.37218,21.54357,21.85096,21.97068,22.14207,22.31346,22.51205,22.57737,22.63996,22.70255,22.76787,22.91206,22.92025,23.06444,23.07536,23.16515,23.41308,23.35332,23.40236,23.50307,23.93018,23.92209,24.10167,24.09085,24.07457,24.24869,24.55608,24.75467,24.78733,24.95599,25.20625,25.45651,25.6007,25.71496,25.72042,25.88908,25.81567,26.02518,26.47686,26.81165,26.64056,27.13046,27.26676,27.40033,27.47131,27.68911,28.2686,28.53797,28.74748,29.03586,28.94344,28.87549,28.86194,29.09592,29.40877,29.75155,29.91435,30.35561,30.24741,30.12556,31.0726,31.2091,31.8623,32.2162,32.5701,33.1687,33.468,33.4953,33.4953,34.012,33.9847,34.2294,34.7461,35.5348,35.5075,35.7795,36.0515,36.3508,36.3781,37.2214,35.5894,35.3447,35.916,35.9433,35.1546,34.6379,35.7805,34.1758,35.8624,36.189,37.6036,37.3862,35.2648,38.3387,38.1213,38.9919,38.4752,37.4691,36.7623,37.1435,37.8513,38.2871,38.7502,40.002,39.8938,40.3023,39.8948,40.1132,40.8493,41.7492,41.1263,40.0413,41.9483,44.916,46.4145,48.0485,48.6481,50.3084,50.9899,51.7806,52.9252,54.6684,56.1942,57.2306,57.6957,58.4601,60.0132,61.1042,62.9849,65.0294,66.6391,68.0314,69.179,70.544,72.181,74.089,334.263,356.263,382.262,422.897,426.439,413.888,457.066,456.791,482.517,503.059,502.237,475.688,476.23,479.954,491.221,497.492,504.123,510.941,526.123,560.936,568.196,573.827,578.002,585.09,584.906,608.45,640.2482,650.527,661.879,680.108,693.439,699.309,709.309,716.672,746.457,763.992,734.051,733.492,733.428,705.645,711.162,679.674,673.554,657.415,637.87,637.305,639.851,635.764,623.183,604.638
24,"AGO","Angola",1995.38,1998.11,1998.11,1998.11,1998.11,2003.56,2003.56,2003.56,2003.56,2006.29,2009.01,2009.01,2009.01,2009.01,2011.74,2011.74,2014.46,2014.46,2017.19,2017.19,2017.19,2019.91,2022.64,2022.64,2022.64,2022.64,2025.36,2028.09,2028.09,2028.09,2028.09,2033.54,2033.54,2033.54,2033.54,2036.27,2036.27,2038.99,2038.99,2038.99,2041.72,2041.72,2044.44,2044.44,2047.17,2047.17,2047.17,2049.89,2052.62,2052.62,2052.62,2052.62,2055.35,2058.07,2058.07,2058.07,2058.07,2060.8,2063.52,2063.52,2063.52,2068.97,2068.97,2068.97,2074.42,2074.42,2077.14,2079.87,2082.59,2082.59,2088.04,2088.04,2090.76,2090.76,2096.21,2096.21,2098.93,2101.66,2104.38,2104.38,2109.83,2109.83,2112.55,2115.28,2118,2118,2123.45,2123.45,2126.17,2128.9,2131.62,2131.62,2137.07,2137.07,2139.79,2139.79,2145.24,2145.24,2147.96,2150.69,2153.41,2161.6,2175.24,2186.16,2197.07,2205.26,2216.17,2221.63,2229.81,2235.26,2240.71,2248.88,2251.6,2257.04,2265.21,2270.65,2276.09,2284.26,2289.7,2295.14,2303.31,2316.94,2346.95,2387.87,2436.99,2486.11,2537.96,2592.53,2636.19,2671.66,2698.93,2715.29,2731.64,2745.27,2761.62,2772.52,2786.14,2799.76,2810.66,2827.01,2884.31,2895.22,2908.86,2922.5,2936.14,2952.51,2966.15,2982.52,2993.44,3009.81,3026.18,3061.59,3094.28,3126.97,3159.66,3195.07,3230.49,3265.91,3301.34,3342.22,3383.1,3443.07,3516.7,3603.98,3704.91,3811.3,3931.3,4056.76,4179.49,4299.49,4411.3,4525.8400004,4648.58000149,4774.05000309,4904.97000503,5030.44000714,5153.17000926,5259.5300112,5365.8800128,5425.8200139,5485.7600143,5455.740014,5428.4400131,5403.8600118,5357.4400102,5354.53000852,5542.02000681,5764.88000524,5971.46000394,6191.69000307,6458.23000274,6973.2000028,7900.40000296,9127.9000032,10601.00000352,12156.00000391,13711.10000434,15184.20000481,16466.20000531,17447.80000581,19012.60000632,19561.10000685,19965.70000744,19892.9000081,20207.10000883,20367.80000962,20984.4000105,21326.9000114,21255.3000124,21524.6000134,21147.6000145,20973.5000158,25239.3000173,25395.400019,25663.3000208,25721.2000229,27585.4000252,24910.6000276,28246.7000302,33894.3000329,45665.7000358,29240.2000391,33556.8000432,36908.3000479,34347.0000531,37044.2000586,30304.3000643,37781.00007,41544.0000756,50280.800081,44249.400086,39353.9000907,41733.0000952,43438.8000996,37897.100104,38840.600108,39383.200113,50616.400118,43209.700123,45888.800129,57173.900128,57084.500482,56179.10114,59788.50246,68261.20569,82409.2137,87456.9636,85870.635,92677.146,91479.182,87741.745,86338.61,88077.13,93296.37,96778.4,95688.4,87456.1,89024.8,89953.9,91149.8,99838.9,99681.5,100937.4,102374.3,111981.1,106758.5,107227.4,106313.9,100937.6,103938.1
660,"AIA","Anguilla",0.070992,0.07162609,0.071988453,0.072350543,0.07298436,0.07334645,0.07370854,0.07434263,0.07470472,0.07506681,0.0757009,0.07606572,0.07669981,0.0770619,0.07769599,0.07805808,0.07869217,0.07905426,0.07941635,0.08005044,0.08041253,0.08104662,0.08140871,0.0820428,0.08267689,0.08303898,0.08367307,0.08403516,0.08466925,0.08530334,0.08566543,0.0862886,0.0869418,0.0872957,0.0879216,0.0885748,0.0889287,0.0895546,0.0902078,0.0905617,0.0911876,0.0918408,0.0924667,0.0930926,0.0937185,0.0943717,0.0949976,0.0956235,0.0962767,0.0969026,0.0975285,0.0984537,0.0993516,0.1002495,0.1011474,0.1020726,0.1029705,0.1035964,0.1045216,0.1054195,0.1063174,0.1075146,0.1086845,0.1098544,0.1110516,0.1122215,0.1133914,0.1145613,0.1157585,0.1169284,0.1180983,0.1201115,0.1220974,0.1240833,0.1260965,0.1280824,0.1300683,0.1320542,0.1340674,0.1360533,0.1380392,0.1400524,0.1420383,0.1440242,0.1460374,0.1477513,0.1497372,0.1517504,0.1537363,0.1557222,0.1577081,0.1599933,0.1622512,0.1645091,0.1667943,0.1690522,0.1713101,0.1735953,0.1758532,0.1781111,0.1805874,0.1831446,0.1859465,0.1884764,0.1910336,0.1935635,0.1963927,0.1989226,0.2014798,0.2042817,0.2068116,0.2093688,0.2116267,0.2141566,0.2167138,0.2189717,0.2215016,0.2240315,0.2265887,0.2288466,0.2313765,0.2344777,0.2373069,0.2403808,0.243482,0.2463112,0.2494124,0.2522416,0.2553428,0.258444,0.2612732,0.2667951,0.2720723,0.2773222,0.2828714,0.2873053,0.2928272,0.2983764,0.3038983,0.3094475,0.3149694,0.3204913,0.3260405,0.3315624,0.3371116,0.3426335,0.3481827,0.3537046,0.3592538,0.3647757,0.3703249,0.3758468,0.384116,0.3923579,0.4006271,0.4061763,0.4144182,0.4226874,0.4309566,0.4364785,0.4447477,0.4557369,0.4666988,0.474968,0.4859572,0.4969191,0.5079083,0.5161775,0.5271394,0.5381286,0.5490905,0.5627997,0.5737889,0.5874708,0.60118,0.6148892,0.6285984,0.6422803,0.6532695,0.6669514,0.6806606,0.6889298,0.6971717,0.7027209,0.7109628,0.719232,0.7274739,0.7357431,0.741265,0.7495342,0.7578034,0.7851126,0.8124491,0.8398129,0.867204,0.8945951,0.9247062,0.9548173,0.9821811,1.0122922,1.0450687,1.0805652,1.1215017,1.1624109,1.2033474,1.2469766,1.2933258,1.3369823,1.3860515,1.435148,1.4869645,1.5415283,1.5960921,1.6534032,1.7134343,29.7734927,30.6335238,31.8963022,32.6590533,34.4245244,42.82094,42.88238,45.887011,49.386728,48.988649,47.494109,48.183482,50.581864,51.482157,52.975645,58.905392,59.35888,52.224463,50.093927,52.987921,49.839064,48.796953,51.056804,51.250912,53.962998,53.757915,53.885046,57.675372,68.79952,68.956145,69.10463,72.88077,72.881935,80.174191,83.939411,91.342951,98.756665,98.721794,106.567176,125.627482,132.718091,147.765666,154.842625,154.951079,151.11922,155.25815,147.31265,147.36705,122.44875,144.50315,158.53308,158.5712,147.60932,152.62287,157.84623
28,"ATG","Antigua and Barbuda",7.4217961,7.531051,7.640224,7.749397,7.85857,7.967743,8.076916,8.186089,8.295262,8.404435,8.5147,8.6236,8.7325,8.8414,8.9775,9.0864,9.1953,9.3042,9.4403,9.55193,9.66083,9.79693,9.93303,10.04193,10.17803,10.28693,10.42303,10.55913,10.67076,10.80686,10.91576,11.05186,11.18796,11.32406,11.46016,11.59899,11.73509,11.87119,12.00729,12.14339,12.27949,12.44279,12.57889,12.74492,12.88102,13.04432,13.18042,13.31652,13.47982,13.61865,13.78195,13.91805,14.08135,14.24465,14.40795,14.57398,14.73728,14.90058,15.06388,15.19998,15.36328,15.55651,15.71981,15.91031,16.07361,16.23691,16.42741,16.59344,16.75674,16.94724,17.11054,17.30104,17.49427,17.68477,17.87527,18.06577,18.25627,18.4495,18.64,18.8305,18.9938,19.2115,19.43193,19.62243,19.84013,20.03063,20.25106,20.44156,20.65926,20.84976,21.06746,21.15189,21.26079,21.34249,21.45139,21.53309,21.64199,21.72369,21.8244,21.9061,22.5337,22.3435,22.1804,22.1534,22.0719,22.0176,22.0994,22.1811,22.2356,22.2901,22.3718,22.3991,22.3992,22.4265,22.4539,22.3996,22.3453,22.291,22.2095,22.128,22.0465,22.101,22.1556,22.2375,22.3194,22.4013,22.4832,22.5651,22.5925,22.6744,22.729,22.7835,22.9468,23.083,23.1647,23.192,23.2466,23.3283,23.3828,23.4645,23.7095,23.6824,23.6825,23.7099,23.71,23.7374,23.7375,23.7649,23.765,23.7924,23.6293,23.6567,23.7113,23.6842,23.7388,23.7662,23.8209,23.8483,23.8757,23.9031,23.9033,23.7131,23.4957,23.2782,23.0336,22.789,22.5444,22.2998,22.0824,21.8378,21.5932,21.6750127,21.7840472,21.865898,21.94776,22.029627,22.138694,22.247756,22.356806,22.465841,22.602054,22.955843,23.255116,23.554474,23.853825,24.09867,24.370816,24.561266,24.833425,25.1327973,25.4049871,25.9765888,26.6300938,27.229302,27.937512,29.217024,30.659838,32.129753,33.572368,35.267085,36.897601,38.896617,40.859136,42.426357,43.52658,45.016805,46.187732,68.361262,76.958493,78.183026,87.006861,99.738901,157.034048,140.574602,152.083962,213.551128,413.427899,633.774876,1063.284658,1335.09374,533.29594,501.24764,450.16587,407.28332,505.00139,786.12796,482.32634,546.47112,578.708,500.37467,242.11913,204.12838,395.43592,182.03486,245.6829,352.33124,349.71159,376.91394,386.47931,381.36008,315.46927,310.6805,308.0747,315.7744,318.2634,326.8907,342.323,361.5033,377.9951,392.6448,404.1254,409.0303,443.4673,468.5768,484.8087,494.0425,505.8015,528.3169,539.8959,566.9147,555.7152,546.8269,562.9363,568.154,569.2816,588.3263,601.1071,606.6292,621.9924,641.2341
32,"ARG","Argentina",1085.63,1097.885,1110.413,1122.668,1134.923,1147.178,1159.706,1171.961,1184.216,1196.471,1208.999,1221.254,1233.509,1246.037,1258.292,1273.54,1285.795,1298.323,1310.578,1325.826,1338.081,1350.609,1365.857,1378.112,1393.36,1405.888,1421.136,1433.391,1448.639,1461.167,1476.415,1488.943,1504.191,1519.439,1534.687,1547.215,1562.463,1577.711,1592.959,1608.207,1620.735,1635.983,1654.77,1668.38,1684.72,1701.06,1714.67,1731.01,1747.35,1760.96,1777.3,1793.63,1809.97,1826.31,1842.64,1858.98,1878.04,1891.65,1907.99,1927.05,1940.66,1992.37,2046.8,2098.51,2150.22,2199.2,2250.91,2305.34,2357.05,2408.76,2457.74,2525.78,2591.09,2653.68,2718.99,2787.03,2849.62,2914.93,2980.24,3042.83,3110.87,3192.5,3287.74,3353.06,3445.58,3510.9,3600.69,3693.21,3758.53,3851.05,3943.57,4036.09,4131.34,4251.06,4343.58,4466.03,4558.55,4653.8,4773.52,4868.77,4961.29000369,5108.21000369,5227.93000369,5347.65000369,5494.57000369,5614.29000369,5734.01000369,5878.20000369,5992.46000369,6109.45000369,6250.91000369,6416.84000369,6612.70000369,6778.63000369,6971.76000369,7167.62000369,7333.55000369,7526.68000369,7722.54000369,7888.47000369,8084.33000369,8394.45000369,8742.69000369,9101.85000369,9442.00000369,9809.35000369,10152.23000369,10522.31000369,10857.00000369,11213.43000369,11531.74000369,11869.06000369,12179.18000369,12516.50000369,12823.89000369,13158.48000369,14553.07000369,15197.66000369,15255.05000369,16679.6400037,16872.8500037,16885.96000431,18065.38000603,18873.98000862,20060.7000119,21026.6000156,21720.6900195,22072.9700235,23090.6400273,24463.8400307,24052.5000335,25556.8400357,27006.7000378,28155.7000397,30469.3000415,31825.7000433,35856.5000451,36972.8000469,39873.3000489,38889.200051,43713.3000534,46155.900056,46698.5000587,48369.1000616,47711.7000647,46352.300068,45004.9000714,42620.200075,43823.5000787,46468.8000826,50284.1000867,50892.775,54075.31,56501.4,60565.38,61802.3,62612,66376,66140.1,67974.6,68291.3,69206,70474.5,71796.8,74218.6,75167.6,77743.8,80920.23,81597.15,84346.77,83425.33,82540.32,83837.69,86908.2,89342.65,91913.7,94912.14,98728.04,104862.78,104951.14,121195.2,129428,132916.5,134396.2,139139.8,145509.5,153907.2,160477.8,159151.2,167321,169374.6,176031.7,178505.2,168920.1,180812.2,193369.7,200001.5,207550.6,211226,214213.6,221888.3,229727.8,236404,244776.5,247013,248492,257234,262190,259760,268352,264918,254964,253867,259113,259523,254236,259959,267862,277469,273413,270948,275324,282233,275089,282039,292136,295411,302492,300953,314856,313890,305306,299188,325847,350992,354199,370897,370568,381394,359002,358900,363260,369899,371650,374528,375724,379072,382129,378392,364843
